Overlap: ,0.5381944444444444
Total Overlap: ,0.5381944444444445
Cosine: ,0.8466637916576434
Overlap: ,0.4965277777777778
Total Overlap: ,0.4965277777777777
Cosine: ,0.8402339055321413
Overlap: ,0.5399305555555556
Total Overlap: ,0.5399305555555557
Cosine: ,0.8604523872010291
Overlap: ,0.4982638888888889
Total Overlap: ,0.49826388888888884
Cosine: ,0.8167239669785267
Overlap: ,0.5381944444444444
Total Overlap: ,0.5381944444444444
Cosine: ,0.8712259539025305
Overlap: ,0.5538194444444444
Total Overlap: ,0.5538194444444445
Cosine: ,0.8101982210473366
Overlap: ,0.5434027777777778
Total Overlap: ,0.5434027777777778
Cosine: ,0.8676095585180891
Overlap: ,0.5520833333333334
Total Overlap: ,0.5520833333333334
Cosine: ,0.9033336158771362
Overlap: ,0.5121527777777778
Total Overlap: ,0.5121527777777777
Cosine: ,0.8596372671509642
Overlap: ,0.53125
Total Overlap: ,0.5312500000000001
Cosine: ,0.8585226451076736
Overlap: ,0.5225694444444444
Total Overlap: ,0.5225694444444445
Cosine: ,0.8312445157722953
Overlap: ,0.5347222222222222
Total Overlap: ,0.5347222222222223
Cosine: ,0.8644019829309343
Overlap: ,0.5277777777777778
Total Overlap: ,0.5277777777777779
Cosine: ,0.8429571423578408
Overlap: ,0.5277777777777778
Total Overlap: ,0.5277777777777778
Cosine: ,0.856963761127873
Overlap: ,0.5486111111111112
Total Overlap: ,0.5486111111111112
Cosine: ,0.9108256527512683
Overlap: ,0.5347222222222222
Total Overlap: ,0.5347222222222221
Cosine: ,0.8398316241724012
Overlap: ,0.5520833333333334
Total Overlap: ,0.5520833333333333
Cosine: ,0.8707336325437124
Overlap: ,0.5434027777777778
Total Overlap: ,0.5434027777777778
Cosine: ,0.8668709211290802
Overlap: ,0.5434027777777778
Total Overlap: ,0.5434027777777778
Cosine: ,0.8870691849908843
Overlap: ,0.5399305555555556
Total Overlap: ,0.5399305555555555
Cosine: ,0.8367389803220834
Overlap: ,0.5347222222222222
Total Overlap: ,0.5347222222222222
Cosine: ,0.8421275812656369
Overlap: ,0.5260416666666666
Total Overlap: ,0.5260416666666667
Cosine: ,0.8948423744882579
Overlap: ,0.53125
Total Overlap: ,0.53125
Cosine: ,0.8681814771168908
Overlap: ,0.4982638888888889
Total Overlap: ,0.4982638888888888
Cosine: ,0.834655485285567
Overlap: ,0.5277777777777778
Total Overlap: ,0.5277777777777777
Cosine: ,0.8809176581324213
Overlap: ,0.5347222222222222
Total Overlap: ,0.5347222222222222
Cosine: ,0.8674580382681754
Overlap: ,0.5694444444444444
Total Overlap: ,0.5694444444444445
Cosine: ,0.8728875986558773
Overlap: ,0.5173611111111112
Total Overlap: ,0.5173611111111113
Cosine: ,0.8403150538109109
Overlap: ,0.5642361111111112
Total Overlap: ,0.5642361111111112
Cosine: ,0.8479187366995348
Overlap: ,0.515625
